RangeDistance;RangeOrientation;CellState;Norte;Este;Sur;Oeste
1;0;True,False,True,False;0;-100;0;-100
1;0;False,True,True,False;-100;0;0;-100
1;0;True,True,True,False;-264,6792;-132,0065;-256,56;-280,0236
1;0;False,False,False,True;-100;-100;-100;0
1;0;True,False,False,True;-170,7559;-276,2608;-190;-182,3883
1;0;False,True,False,True;-198,8475;-193,3124;-294,8527;-180,3775
1;0;True,True,False,True;-123,0638;-169,717;-206,1596;-166,2368
1;0;False,False,True,True;-190,1263;-345,2826;-174,9221;-190,3958
1;0;True,False,True,True;-232,8737;-259,8744;-181,0255;-123,3776
1;0;False,True,True,True;-235,3992;-192,4006;-155,3097;-197,6959
1;0;True,True,True,True;-107,8446;-124,0517;-120,315;-109,7281
1;1;False,False,False,False;-100;-100;-100;-100
1;1;True,False,False,False;0;-100;-100;-100
1;1;False,True,False,False;-100;0;-100;-100
1;1;True,True,False,False;-225,1789;-153,6828;-187,4667;-253,0077
1;1;False,False,True,False;-100;-100;0;-100
1;1;True,False,True,False;0;-100;0;-100
1;1;False,True,True,False;-100;0;0;-100
1;1;True,True,True,False;-212,1582;-110,9133;-202,8231;-283,8492
1;1;False,False,False,True;-100;-100;-100;0
1;1;True,False,False,True;-194,6255;-245,4678;-190;-155,5346
1;1;False,True,False,True;-210,8238;-154,1747;-213,4077;-111,5065
1;1;True,True,False,True;-139,4513;-146,7382;-190,0162;-146,5445
1;1;False,False,True,True;-189,8607;-279,9573;-181,9673;-210,9113
1;1;True,False,True,True;-181,5311;-227,8412;-172,4149;-143,6114
1;1;False,True,True,True;-251,0697;-140,6958;-128,9275;-161,1695
1;1;True,True,True,True;-132,6749;-141,7605;-126,7809;-163,3689
1;2;False,False,False,False;-100;-100;-100;-100
1;2;True,False,False,False;0;-100;-100;-100
1;2;False,True,False,False;-100;0;-100;-100
1;2;True,True,False,False;-200,3203;-183,1965;-252,2574;-201,8492
1;2;False,False,True,False;-100;-100;0;-100
1;2;True,False,True,False;-112,4129;-303,8106;-35,96944;-160,5088
1;2;False,True,True,False;-100;0;0;-100
1;2;True,True,True,False;-214,7149;-116,6168;-200,6195;-240,0822
1;2;False,False,False,True;-100;-100;-100;0
1;2;True,False,False,True;-273,404;-280,9826;-259,7513;-168,5051
1;2;False,True,False,True;-272,3404;-193,8704;-187,4656;-146,0734
1;2;True,True,False,True;-154,1157;-173,2722;-240,8703;-175,9792
1;2;False,False,True,True;-343,1378;-329,2257;-309,8548;-336,0025
1;2;True,False,True,True;-280,274;-347,586;-236,6067;-159,7645
1;2;False,True,True,True;-353,1431;-230,1943;-151,6601;-263,7137
1;2;True,True,True,True;-155,6767;-145,5861;-126,1608;-120,2389
1;3;False,False,False,False;-100;-100;-100;-100
1;3;True,False,False,False;0;-100;-100;-100
1;3;False,True,False,False;-100;0;-100;-100
1;3;True,True,False,False;-172,3329;-268,2814;-419,171;-238,3491
1;3;False,False,True,False;-100;-100;0;-100
1;3;True,False,True,False;-200,4235;-525,3646;-211,3609;-189,8607
1;3;False,True,True,False;-100;0;0;-100
1;3;True,True,True,False;-173,0885;-214,3492;-180,7693;-231,3341
1;3;False,False,False,True;-100;-100;-100;0
1;3;True,False,False,True;-281,6137;-348,9663;-328,8999;-240,3181
1;3;False,True,False,True;-502,7759;-363,8281;-339,4906;-254,6539
1;3;True,True,False,True;-167,085;-234,3034;-290,4335;-226,435
1;3;False,False,True,True;-464,0129;-435,6473;-383,7627;-435,2248
1;3;True,False,True,True;-395,3443;-491,3646;-239,497;-176,1009
1;3;False,True,True,True;-556,6537;-381,4776;-174,4025;-400,8405
1;3;True,True,True,True;-214,5582;-169,0451;-161,8491;-146,7194
1;4;False,False,False,False;-100;-100;-100;-100
1;4;True,False,False,False;0;-100;-100;-100
1;4;False,True,False,False;-100;0;-100;-100
1;4;True,True,False,False;-160,6092;-341,2678;-554,1053;-504,9016
1;4;False,False,True,False;-100;-100;0;-100
1;4;True,False,True,False;-145,1208;-613,4337;-148,9906;-189,575
1;4;False,True,True,False;-189,988;-291,641;-151,939;-189,988
1;4;True,True,True,False;-147,1194;-149,2393;-147,3131;-193,8555
1;4;False,False,False,True;-100;-100;-100;0
1;4;True,False,False,True;-131,0826;-292,0999;-355,6974;-190,2843
1;4;False,True,False,True;-542,3853;-276,7529;-531,3956;-433,0598
1;4;True,True,False,True;-177,4251;-461,1116;-616,5233;-453,8739
1;4;False,False,True,True;-564,7899;-516,0046;-397,1071;-286,5607
1;4;True,False,True,True;-250,0356;-585,3572;-263,5428;-175,0922
1;4;False,True,True,True;-375,6672;-319,0803;-160,1043;-330,9798
1;4;True,True,True,True;-208,4677;-142,6836;-153,1749;-139,0719
1;5;False,False,False,False;-100;-100;-100;-100
1;5;True,False,False,False;0;-100;-100;-100
1;5;False,True,False,False;-100;0;-100;-100
1;5;True,True,False,False;-155,5263;-264,5531;-259,3705;-386,7144
1;5;False,False,True,False;-100;-100;0;-100
1;5;True,False,True,False;-195,4361;-522,692;-202,788;-189,575
1;5;False,True,True,False;-189,9544;-207,5387;-232,6022;-189,9109
1;5;True,True,True,False;-226,9153;-206,5564;-231,7734;-331,656
1;5;False,False,False,True;-100;-100;-100;0
1;5;True,False,False,True;-397,0913;-465,6821;-452,9248;-396,8452
1;5;False,True,False,True;-507,5187;-268,2352;-467,6171;-333,5597
1;5;True,True,False,True;-221,6074;-371,1926;-523,8046;-436,5782
1;5;False,False,True,True;-494,5302;-500,2874;-399,1657;-251,9306
1;5;True,False,True,True;-307,8729;-541,3975;-382,1889;-165,606
1;5;False,True,True,True;-318,3834;-260,7014;-243,5296;-284,9219
1;5;True,True,True,True;-224,3725;-156,3236;-242,1078;-167,9673
1;6;False,False,False,False;-100;-100;-100;-100
1;6;True,False,False,False;0;-100;-100;-100
1;6;False,True,False,False;-100;0;-100;-100
1;6;True,True,False,False;-186,8469;-178,7515;-227,0709;-333,5007
1;6;False,False,True,False;-100;-100;0;-100
1;6;True,False,True,False;-228,3438;-219,573;-74,08022;-132,4
1;6;False,True,True,False;-180,3363;-149,4625;-149,4565;-153,136
1;6;True,True,True,False;-249,0156;-138,2229;-246,8308;-316,6386
1;6;False,False,False,True;-100;-100;-100;0
1;6;True,False,False,True;-187,1307;-395,7212;-259,2025;-209,8193
1;6;False,True,False,True;-304,4829;-195,4503;-366,2756;-237,3117
1;6;True,True,False,True;-123,282;-182,3061;-314,9176;-231,6165
1;6;False,False,True,True;-201,5502;-252,6118;-167,5655;-179,0982
1;6;True,False,True,True;-160,403;-213,6787;-167,5627;-142,8081
1;6;False,True,True,True;-229,1213;-174,6251;-124,9709;-212,6256
1;6;True,True,True,True;-136,0722;-141,2083;-125,3865;-142,2423
1;7;False,False,False,False;-100;-100;-100;-100
1;7;True,False,False,False;0;-100;-100;-100
1;7;False,True,False,False;-100;0;-100;-100
1;7;True,True,False,False;-210,0957;-118,7337;-160,5088;-203,8042
1;7;False,False,True,False;-100;-100;0;-100
1;7;True,False,True,False;0;-100;0;-100
1;7;False,True,True,False;-100;0;0;-100
1;7;True,True,True,False;-267,3024;-121,4186;-278,0259;-343,1082
1;7;False,False,False,True;-100;-100;-100;0
1;7;True,False,False,True;-162,1753;-356,2342;-191,6433;-183,489
1;7;False,True,False,True;-213,0953;-155,9819;-293,6881;-178,4576
1;7;True,True,False,True;-106,0182;-176,9368;-206,7671;-174,9406
1;7;False,False,True,True;-221,2605;-284,299;-169,4177;-172,2341
1;7;True,False,True,True;-171,6687;-209,2081;-171,8115;-119,236
1;7;False,True,True,True;-223,7428;-164,1484;-105,0927;-175,7864
1;7;True,True,True,True;-128,7689;-89,09837;-99,14775;-147,1333
2;0;False,False,False,False;-100;-100;-100;-100
2;0;True,False,False,False;0;-100;-100;-100
2;0;False,True,False,False;-100;0;-100;-100
2;0;True,True,False,False;0;0;-100;-100
2;0;False,False,True,False;-100;-100;0;-100
2;0;True,False,True,False;0;-100;0;-100
2;0;False,True,True,False;-100;0;0;-100
2;0;True,True,True,False;-202,2356;-4,145221;-127,9252;-243,2304
2;0;False,False,False,True;-100;-100;-100;0
2;0;True,False,False,True;-141,2458;-189,728;-189,4687;-108,6753
2;0;False,True,False,True;-100;0;-100;0
2;0;True,True,False,True;-6,220942;-105,8665;-189,9998;-118,8146
2;0;False,False,True,True;-166,407;-166,407;-64,21852;-59,60517
2;0;True,False,True,True;-112,4121;-190,0029;-94,91277;-6,834065
2;0;False,True,True,True;-240,3467;-63,61817;-41,73335;-24,36458
2;0;True,True,True,True;-38,00908;-59,96577;-43,44008;-115,0592
2;1;False,False,False,False;-100;-100;-100;-100
2;1;True,False,False,False;0;-100;-100;-100
2;1;False,True,False,False;-100;0;-100;-100
2;1;True,True,False,False;0;0;-100;-100
2;1;False,False,True,False;-100;-100;0;-100
2;1;True,False,True,False;0;-100;0;-100
2;1;False,True,True,False;-100;0;0;-100
2;1;True,True,True,False;-172,4887;5,336253;-63,72614;-214,5204
2;1;False,False,False,True;-100;-100;-100;0
2;1;True,False,False,True;-118,1127;-188,703;-189,575;-118,1491
2;1;False,True,False,True;-100;0;-100;0
2;1;True,True,False,True;-29,44525;-105,9997;-190;-131,9164
2;1;False,False,True,True;-160,5088;-171,1256;-80,60122;-91,95841
2;1;True,False,True,True;-114,569;-209,0078;-121,2644;-21,75005
2;1;False,True,True,True;-249,5192;-26,72618;-80,18193;-66,15072
2;1;True,True,True,True;-72,49111;-39,68761;-56,63143;-93,31082
2;2;False,False,False,False;-100;-100;-100;-100
2;2;True,False,False,False;0;-100;-100;-100
2;2;False,True,False,False;-100;0;-100;-100
2;2;True,True,False,False;-115,6485;-108,7444;-189,575;-188,703
2;2;False,False,True,False;-100;-100;0;-100
2;2;True,False,True,False;0;-100;0;-100
2;2;False,True,True,False;-100;0;0;-100
2;2;True,True,True,False;-110,7713;-30,13074;-105,7036;-190
2;2;False,False,False,True;-100;-100;-100;0
2;2;True,False,False,True;0;-100;-100;0
2;2;False,True,False,True;-100;0;-100;0
2;2;True,True,False,True;-56,69297;-140,8587;-190;-105,5312
2;2;False,False,True,True;-100;-100;0;-50,51518
2;2;True,False,True,True;-166,7154;-258,124;21,42862;-3,431648
2;2;False,True,True,True;-289,9473;-212,0844;-12,28772;-123,01
2;2;True,True,True,True;-113,1557;-68,44196;-65,58883;-19,127
2;3;False,False,False,False;-100;-100;-100;-100
2;3;True,False,False,False;0;-100;-100;-100
2;3;False,True,False,False;-100;0;-100;-100
2;3;True,True,False,False;-115,9297;-111,9863;-188,4008;-188,9624
2;3;False,False,True,False;-100;-100;0;-100
2;3;True,False,True,False;-92,19794;-234,3707;-34,55791;-160,5088
2;3;False,True,True,False;-100;0;0;-100
2;3;True,True,True,False;-127,4556;-49,07169;-96,02463;-190
2;3;False,False,False,True;-100;-100;-100;0
2;3;True,False,False,True;0;-100;-100;0
2;3;False,True,False,True;-100;0;-100;0
2;3;True,True,False,True;-64,57453;-174,1433;-190,6457;-98,11503
2;3;False,False,True,True;-100;-132,4;-20,24386;0
2;3;True,False,True,True;-165,2013;-376,0881;-19,42752;33,14036
2;3;False,True,True,True;-426,1103;-129,7286;30,66887;-81,3074
2;3;True,True,True,True;-56,00894;-115,4182;-37,04205;-48,26397
2;4;False,False,False,False;-100;-100;-100;-100
2;4;True,False,False,False;0;-100;-100;-100
2;4;False,True,False,False;-100;0;-100;-100
2;4;True,True,False,False;0;0;-100;-100
2;4;False,False,True,False;-100;-100;0;-100
2;4;True,False,True,False;-71,9763;-376,844;-90,49425;-180,3363
2;4;False,True,True,False;-188,9624;-104,1396;-70,90647;-188,9624
2;4;True,True,True,False;-79,4362;-9,27892;-100,6965;-190
2;4;False,False,False,True;-100;-100;-100;0
2;4;True,False,False,True;0;-100;-100;0
2;4;False,True,False,True;-156,7938;-37,73618;-118;-22,90368
2;4;True,True,False,True;-3,555695;-255,1425;-397,455;-233,2147
2;4;False,False,True,True;-121,9777;-118;-101,3782;-36,67153
2;4;True,False,True,True;25,56644;-322,7545;-229,2349;77,96132
2;4;False,True,True,True;-225,9055;-148,2519;41,77637;-90,42073
2;4;True,True,True,True;17,09467;-31,94263;-21,75806;-15,04419
2;5;False,False,False,False;-100;-100;-100;-100
2;5;True,False,False,False;0;-100;-100;-100
2;5;False,True,False,False;-100;0;-100;-100
2;5;True,True,False,False;0;0;-100;-100
2;5;False,False,True,False;-100;-100;0;-100
2;5;True,False,True,False;-24,18863;-227,5956;0;-100
2;5;False,True,True,False;-187,9734;-99,91387;-118,0344;-186,0418
2;5;True,True,True,False;-95,30348;-62,50903;-114,8335;-190
2;5;False,False,False,True;-100;-100;-100;0
2;5;True,False,False,True;0;-100;-100;0
2;5;False,True,False,True;-132,4;-46,44225;-118;-54,26859
2;5;True,True,False,True;-48,85917;-331,4174;-383,5914;-228,7774
2;5;False,False,True,True;-100;-100;0;-28,3131
2;5;True,False,True,True;0,4977278;-318,0783;-162,4525;-39,69466
2;5;False,True,True,True;-190;-157,8887;-7,413255;-97,93995
2;5;True,True,True,True;-53,45942;-59,17806;-165,1025;-24,38126
2;6;False,False,False,False;-100;-100;-100;-100
2;6;True,False,False,False;0;-100;-100;-100
2;6;False,True,False,False;-100;0;-100;-100
2;6;True,True,False,False;0;0;-100;-100
2;6;False,False,True,False;-100;-100;0;-100
2;6;True,False,True,False;0;-100;0;-100
2;6;False,True,True,False;-100;0;0;-100
2;6;True,True,True,False;-15,01417;6,824382;-75,78516;-360,1309
2;6;False,False,False,True;-100;-100;-100;0
2;6;True,False,False,True;0;-100;-100;0
2;6;False,True,False,True;-118;-35,65518;-152,1476;-26,62432
2;6;True,True,False,True;-17,14024;-101,1853;-332,5624;-226,4249
2;6;False,False,True,True;-188,9624;-189,3359;-107,4837;-110,0203
2;6;True,False,True,True;-105,7903;-190;-116,4819;-40,28247
2;6;False,True,True,True;-214,1081;-111,2971;-9,690962;-133,912
2;6;True,True,True,True;-72,73376;-25,40073;-68,55394;-32,11774
2;7;False,False,False,False;-100;-100;-100;-100
2;7;True,False,False,False;0;-100;-100;-100
2;7;False,True,False,False;-100;0;-100;-100
2;7;True,True,False,False;0;0;-100;-100
2;7;False,False,True,False;-100;-100;0;-100
2;7;True,False,True,False;0;-100;0;-100
2;7;False,True,True,False;-100;0;0;-100
2;7;True,True,True,False;-92,99369;-11,87954;-131,0276;-378,8
2;7;False,False,False,True;-100;-100;-100;0
2;7;True,False,False,True;-21,19999;-100;-118;-61,78656
2;7;False,True,False,True;-132,4;-72,86989;-250,0509;0
2;7;True,True,False,True;-9,417763;-135,817;-228,4354;-175,0361
2;7;False,False,True,True;-189,66;-189,7824;-117,3085;-114,2466
2;7;True,False,True,True;-105,9872;-190,0001;-106,6824;-12,35145
2;7;False,True,True,True;-190,0247;-106,2858;-88,08126;-112,5417
2;7;True,True,True,True;-11,80493;-36,89234;-37,84671;-4,475727
